identifier,title,description,keywords,issued,modified,publisherName,fn,hasEmail,accessLevel,title1,format1,mediaType1,accessURL1,title2,format2,mediaType2,accessURL2,title3,format3,mediaType3,downloadURL3,title4,format4,mediaType4,downloadURL4,title5,format5,mediaType5,downloadURL5,title6,format6,mediaType6,downloadURL6,landingPage,webService,license,spatial,theme
http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11,Trails and Paths,Trails and Paths in Stark County.  This data is a compilation of a few different sources including Stark Parks and Regional Planning.  It is edited on an as needed basis and not on a maintenance schedule. ,"['Stark County Ohio', 'Community Features', 'Recreation']",2018-05-08T19:17:14.000Z,2018-05-08T19:20:56.627Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/11,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/11,https://hub.arcgis.com/api/v2/datasets/331e263bfebb4a84b26615ceefc12e5a_11/license,"-81.6638,40.6406,-81.0933,40.9885",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10,Retail Centers,Retail centers in Stark County.  This data is updated on an as needed basis and is not on a maintenance schedule. ,"['Stark County Ohio', 'Community Features']",2018-05-08T19:12:51.000Z,2018-05-08T19:16:33.673Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/10,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/10,https://hub.arcgis.com/api/v2/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10/license,"-81.6334,40.6525,-81.1009,40.982",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9,Post Offices,Post Office locations in Stark County Ohio.  This data is edited on an as needed basis and is not routinely maintained.,"['Stark County Ohio', 'Community Features']",2018-05-08T19:09:33.000Z,2018-05-08T19:12:01.762Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/9,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/9,https://hub.arcgis.com/api/v2/datasets/9a946731447444908d99286102c59985_9/license,"-81.6334,40.6525,-81.1009,40.982",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8,Libraries,Libraries in Stark County.  This layer is edited on an as needed basis and is not routinely maintained.  ,"['Stark County Ohio', 'Community Features']",2018-05-08T19:05:39.000Z,2018-05-08T19:08:53.998Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/8,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/8,https://hub.arcgis.com/api/v2/datasets/173b3e8ce9134d9784640671b7894be3_8/license,"-81.6417,40.663,-81.0962,40.9752",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0,Parcel Data,"This is a polygon layer representing appraisal and parcel owner information within Stark County, Ohio. It is generated using a SQL view that combines our Stark County parcel layer with the Stark County tax base table that is maintained in the Stark County Auditor's Office Computer-Assisted Mass Appraisal (CAMA) database.","['Stark County', 'Ohio', 'Parcel', 'Land', 'Record', 'Polygons', 'Auditor', 'Search']",2016-04-21T15:28:02.000Z,2018-05-08T19:05:37.476Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/ParcelData/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/ParcelData/MapServer/0,https://hub.arcgis.com/api/v2/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0/license,"-81.659,40.605,-81.046,41.005",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/e71084e730b64fa7b36f7867f3671e78_0,Market Values,"This is a polygon layer representing sales within Stark County, Ohio. It is generated using a SQL view that combines our Stark County parcel layer with the Stark County market values table that is maintained in the Stark County Auditor's Office Computer-Assisted Mass Appraisal (CAMA) database.","['Stark County', 'Ohio', 'Parcels', 'Market Values', 'Auditor', 'Data', 'Value', 'Land', 'Records']",2015-01-12T15:39:47.000Z,2018-05-08T19:05:24.800Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/e71084e730b64fa7b36f7867f3671e78_0,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/MarketValues/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/e71084e730b64fa7b36f7867f3671e78_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/e71084e730b64fa7b36f7867f3671e78_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/e71084e730b64fa7b36f7867f3671e78_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/e71084e730b64fa7b36f7867f3671e78_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/e71084e730b64fa7b36f7867f3671e78_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/MarketValues/MapServer/0,https://hub.arcgis.com/api/v2/datasets/e71084e730b64fa7b36f7867f3671e78_0/license,"-81.616,40.659,-81.101,40.948",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/0c5330bf6e0e4ade9175271451eaba00_0,Neighborhood Boundaries,This service is for the Stark County Neighborhood layer as determined by the Stark County CAMA system,"['Stark County', 'Neighborhood', 'Land Records', 'Community', 'Land']",2015-09-03T19:38:31.000Z,2018-05-08T19:04:56.646Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/0c5330bf6e0e4ade9175271451eaba00_0,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/Neighborhood/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/0c5330bf6e0e4ade9175271451eaba00_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/0c5330bf6e0e4ade9175271451eaba00_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/0c5330bf6e0e4ade9175271451eaba00_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/0c5330bf6e0e4ade9175271451eaba00_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/0c5330bf6e0e4ade9175271451eaba00_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/Neighborhood/MapServer/0,https://hub.arcgis.com/api/v2/datasets/0c5330bf6e0e4ade9175271451eaba00_0/license,"-81.6513,40.629,-81.0818,40.9935",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2,Police Stations,"Point layer showing the location of police stations within Stark County, Ohio.","['Police', 'Stations', 'Facilities', 'Emergency', 'Services', 'Public', 'Safety', 'Community', 'Features', 'Stark County', 'Ohio']",2015-01-12T15:13:37.000Z,2018-05-08T19:04:51.747Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/EmergencyResponse/EmergencyResponseFacilities/MapServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2,https://scgisa.starkcountyohio.gov/arcgis/rest/services/EmergencyResponse/EmergencyResponseFacilities/MapServer/2,https://hub.arcgis.com/api/v2/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2/license,"-81.6312,40.6516,-81.0977,40.9782",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/4f7f582fe10446559ffc0081640832cc_0,Ride Stark - Level of Difficulty,"A formula was used and data was compiled to render the level of difficulty. This formula consisted of daily traffic volume, daily truck volume, posted speed limits and the number of lanes. Also included in a lesser weight were: turning lanes, on street bike lanes and parking availability.","['Stark County', 'Ohio', 'Regional', 'Planning', 'RPC', 'Ride Stark', 'Bikes', 'Bicycle', 'Quality', 'Road', 'Street', 'Level of Difficulty', 'Community', 'Transportation']",2015-09-09T17:25:56.000Z,2018-05-08T19:04:46.623Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/4f7f582fe10446559ffc0081640832cc_0,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/RideStarkLevelofDifficulty/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/4f7f582fe10446559ffc0081640832cc_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/4f7f582fe10446559ffc0081640832cc_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/4f7f582fe10446559ffc0081640832cc_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4f7f582fe10446559ffc0081640832cc_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4f7f582fe10446559ffc0081640832cc_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/RideStarkLevelofDifficulty/MapServer/0,https://hub.arcgis.com/api/v2/datasets/4f7f582fe10446559ffc0081640832cc_0/license,"-81.6512,40.6372,-81.0819,40.9934",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/0355a0c4211a4087bca1c3887e4ea899_0,Railways,"Line layer consisting of railways within Stark County, Ohio obtained in 2003 through working with Digital Data Technologies, Inc.","['Railway', 'Railroad', 'Transportation', 'Stark', 'County', 'Ohio', 'Train', 'Trains']",2015-01-12T15:30:56.000Z,2018-05-08T19:04:46.622Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/0355a0c4211a4087bca1c3887e4ea899_0,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Addressing/Transportation/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/0355a0c4211a4087bca1c3887e4ea899_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/0355a0c4211a4087bca1c3887e4ea899_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/0355a0c4211a4087bca1c3887e4ea899_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/0355a0c4211a4087bca1c3887e4ea899_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/0355a0c4211a4087bca1c3887e4ea899_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Addressing/Transportation/MapServer/0,https://hub.arcgis.com/api/v2/datasets/0355a0c4211a4087bca1c3887e4ea899_0/license,"-81.6507,40.6343,-81.0816,40.993",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0,Hospitals and Health Clinics,"Point layer showing locations of hospitals and clinics throughout Stark County, Ohio.  This data is maintained by the Stark County GIS Department","['Health', 'Clinic', 'Emergency', 'Services', 'Medical', 'Community', 'Features', 'Stark County', 'Ohio', 'Primary', 'Care', 'Physician', 'Stark County Safety', 'Stark County Community', 'Safety']",2015-01-12T15:15:51.000Z,2018-05-08T19:04:46.511Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/0,https://hub.arcgis.com/api/v2/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0/license,"-81.5191,40.7639,-81.0968,40.9711",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/4562a2b2c90c4357b4a4698aa9793c63_0,Ride Stark - Off Limit Roadways,"This data consists of interstates, US and state routes that are off limits to bicycle riders, no matter what their level of ridership.","['Stark County', 'Ohio', 'Ride', 'Stark', 'Bikes', 'Bicycle', 'Cyclist', 'Transportation', 'Community']",2015-09-09T17:27:31.000Z,2018-05-08T19:04:46.372Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/4562a2b2c90c4357b4a4698aa9793c63_0,Esri Rest API,Esri REST,application/json,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/RideStarkOffLimits/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/4562a2b2c90c4357b4a4698aa9793c63_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/4562a2b2c90c4357b4a4698aa9793c63_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/4562a2b2c90c4357b4a4698aa9793c63_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4562a2b2c90c4357b4a4698aa9793c63_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4562a2b2c90c4357b4a4698aa9793c63_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/RideStarkOffLimits/MapServer/0,https://hub.arcgis.com/api/v2/datasets/4562a2b2c90c4357b4a4698aa9793c63_0/license,"-81.6506,40.6599,-81.1053,40.9431",['geospatial']
