@type,title,accessLevel,contactPoint/@type,contactPoint/fn,contactPoint/hasEmail,description,identifier,keyword/0,modified,publisher/@type,publisher/name,distribution/0/@type,distribution/0/downloadURL,distribution/0/mediaType,distribution/0/title,distribution/1/@type,distribution/1/downloadURL,distribution/1/mediaType,distribution/1/title,distribution/2/@type,distribution/2/downloadURL,distribution/2/mediaType,distribution/2/title,distribution/3/@type,distribution/3/downloadURL,distribution/3/mediaType,distribution/3/title,distribution/4/@type,distribution/4/downloadURL,distribution/4/mediaType,distribution/4/title,distribution/5/@type,distribution/5/downloadURL,distribution/5/mediaType,distribution/5/title,distribution/6/@type,distribution/6/downloadURL,distribution/6/mediaType,distribution/6/title,distribution/7/@type,distribution/7/downloadURL,distribution/7/mediaType,distribution/7/title,distribution/8/@type,distribution/8/downloadURL,distribution/8/mediaType,distribution/8/title,distribution/9/@type,distribution/9/downloadURL,distribution/9/mediaType,distribution/9/title,distribution/10/@type,distribution/10/downloadURL,distribution/10/mediaType,distribution/10/title,distribution/11/@type,distribution/11/downloadURL,distribution/11/mediaType,distribution/11/title,keyword/1,distribution/12/@type,distribution/12/downloadURL,distribution/12/mediaType,distribution/12/title,distribution/13/@type,distribution/13/downloadURL,distribution/13/mediaType,distribution/13/title,distribution/14/@type,distribution/14/downloadURL,distribution/14/mediaType,distribution/14/title,distribution/15/@type,distribution/15/downloadURL,distribution/15/mediaType,distribution/15/title,distribution/16/@type,distribution/16/downloadURL,distribution/16/mediaType,distribution/16/title,keyword/2,distribution/17/@type,distribution/17/downloadURL,distribution/17/mediaType,distribution/17/title,distribution/18/@type,distribution/18/downloadURL,distribution/18/mediaType,distribution/18/title,distribution/19/@type,distribution/19/downloadURL,distribution/19/mediaType,distribution/19/title,keyword/3,keyword/4,keyword/5,keyword/6,keyword/7,keyword/8,keyword/9,keyword/10,keyword/11,keyword/12,distribution/20/@type,distribution/20/downloadURL,distribution/20/mediaType,distribution/20/title,distribution/21/@type,distribution/21/downloadURL,distribution/21/mediaType,distribution/21/title,distribution/22/@type,distribution/22/downloadURL,distribution/22/mediaType,distribution/22/title,distribution/23/@type,distribution/23/downloadURL,distribution/23/mediaType,distribution/23/title,distribution/24/@type,distribution/24/downloadURL,distribution/24/mediaType,distribution/24/title,distribution/25/@type,distribution/25/downloadURL,distribution/25/mediaType,distribution/25/title,distribution/26/@type,distribution/26/downloadURL,distribution/26/mediaType,distribution/26/title,distribution/27/@type,distribution/27/downloadURL,distribution/27/mediaType,distribution/27/title,distribution/28/@type,distribution/28/downloadURL,distribution/28/mediaType,distribution/28/title,distribution/29/@type,distribution/29/downloadURL,distribution/29/mediaType,distribution/29/title,distribution/30/@type,distribution/30/downloadURL,distribution/30/mediaType,distribution/30/title,distribution/31/@type,distribution/31/downloadURL,distribution/31/mediaType,distribution/31/title,distribution/32/@type,distribution/32/downloadURL,distribution/32/mediaType,distribution/32/title,distribution/33/@type,distribution/33/downloadURL,distribution/33/mediaType,distribution/33/title,distribution/34/@type,distribution/34/downloadURL,distribution/34/mediaType,distribution/34/title,distribution/35/@type,distribution/35/downloadURL,distribution/35/mediaType,distribution/35/title,distribution/36/@type,distribution/36/downloadURL,distribution/36/mediaType,distribution/36/title,distribution/37/@type,distribution/37/downloadURL,distribution/37/mediaType,distribution/37/title,distribution/38/@type,distribution/38/downloadURL,distribution/38/mediaType,distribution/38/title,distribution/39/@type,distribution/39/downloadURL,distribution/39/mediaType,distribution/39/title
dcat:Dataset,Green Stormwater Infrastructure Private Retrofit Projects,public,vcard:Contact,Phil Pierdomenico,mailto:raymond.pierdomenico@phila.gov,"Point geometric features representing stormwater Retrofit Projects.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",81ec279a-e6d1-4fe3-930e-097ae4fceea4,Philadelphia Water Department,2017-11-20T20:19:30.063343,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66c9704654a0423382ee82bc4741d3ca_0.csv,text/csv,GSI Private Retrofit Projects CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66c9704654a0423382ee82bc4741d3ca_0.kml,KML,GSI Private Retrofit Projects KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66c9704654a0423382ee82bc4741d3ca_0.zip,shp,GSI Private Retrofit Projects SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66c9704654a0423382ee82bc4741d3ca_0.geojson,geojson,GSI Private Retrofit Projects GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/GSI_Private_Projects_Retrofit/FeatureServer/0/query?outFields=*&where=1%3D1,api,GSI Private Retrofit Projects GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864320583086178c4e6f/representationdetails/56eac614811ca6960530c8bc/,HTML,GSI Private Retrofit Projects Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Green Stormwater Infrastructure Private Regulation Projects,public,vcard:Contact,Phil Pierdomenico,mailto:raymond.pierdomenico@phila.gov,"Private Green Stormwater Infrastructure Project data in a tabular relational database. Location point data is digitized manually with a tracking number. Tabular data is queried and joined to point feature class before export to GEODB2 SDE databases.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",3262f457-a7af-4bdb-b341-daca532f45df,Philadelphia Water Department,2017-11-20T20:19:15.084423,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/bc7f7d1135bd48aaba40e8ae1e7ae350_0.csv,text/csv,GSI Private Regulation Projects CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/bc7f7d1135bd48aaba40e8ae1e7ae350_0.kml,KML,GSI Private Regulation Projects KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/bc7f7d1135bd48aaba40e8ae1e7ae350_0.zip,shp,GSI Private Regulation Projects SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/bc7f7d1135bd48aaba40e8ae1e7ae350_0.geojson,geojson,GSI Private Regulation Projects GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/GSI_Private_Projects_Regs/FeatureServer/0/query?outFields=*&where=1%3D1,api,GSI Private Regulation Projects GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864320583086178c4e6f/representationdetails/56eacd1e6025b39f1faada86/,HTML,GSI Private Regulation Projects Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,City Council Districts,public,vcard:Contact,Darshna Patel,mailto:darshna.patel@phila.gov,"City Council Districts (1990),
City Council Districts (2000), and
City Council Districts (2016)

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",761c80e6-901c-48b7-bfd2-60c76c31ad9c,Department of Planning and Development,2017-11-20T20:35:07.543928,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9298c2f3fa3241fbb176ff1e84d33360_0.csv,text/csv,City Council Districts (2016) CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9298c2f3fa3241fbb176ff1e84d33360_0.zip,shp,City Council Districts (2016) SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9298c2f3fa3241fbb176ff1e84d33360_0.geojson,geojson,City Council Districts (2016) GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Council_Districts_2016/FeatureServer/0/query?outFields=*&where=1%3D1,api,City Council Districts (2016) GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9298c2f3fa3241fbb176ff1e84d33360_0.kml,KML,City Council Districts (2016) KML,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/557f30c4dcec614c29ce8b67/representationdetails/557f30e1c579ea311699bb43/,HTML,City Council Districts (2016) Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/6221d40328a747ac95daa36e79a89bdd_0.csv,text/csv,City Council Districts (2000) CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/6221d40328a747ac95daa36e79a89bdd_0.zip,shp,City Council Districts (2000) SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/6221d40328a747ac95daa36e79a89bdd_0.geojson,geojson,City Council Districts (2000) GeoJSON,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/6221d40328a747ac95daa36e79a89bdd_0.kml,KML,City Council Districts (2000) KML,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Council_Districts_2000/FeatureServer/0/query?outFields=*&where=1%3D1,api,City Council Districts (2000) GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/557f30c4dcec614c29ce8b67/representationdetails/557f30e0c579ea311699bb42/,HTML,City Council Districts (2000) Metadata,,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/e1509fe9cd3c433a824305bcc7c84797_0.csv,text/csv,City Council Districts (1990) CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/e1509fe9cd3c433a824305bcc7c84797_0.zip,shp,City Council Districts (1990) SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/e1509fe9cd3c433a824305bcc7c84797_0.geojson,geojson,City Council Districts (1990) GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Council_Districts_1990/FeatureServer/0/query?outFields=*&where=1%3D1,api,City Council Districts (1990) GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/557f30c4dcec614c29ce8b67/representationdetails/55438ad09b989a05172d0d83/,HTML,City Council Districts (1990) Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections: Inspections Data,public,vcard:Contact,Daniel Rodriguez,mailto:daniel.rodriguez@phila.gov,"The Department of Licenses & Inspections performs inspections for construction, businesses, and property maintenance.   Information includes when the property was inspected, the type of inspection that took place (such as building inspection, construction site task force, housing maintenance inspection), the status of the inspection (Passed, Failed, Partial Pass, Waived) and more.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",a3cf94c6-b77e-4b9e-b55e-91fc85d81b45,Licenses and Inspections,2017-11-20T20:18:27.571278,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*,+ST_Y(the_geom)+AS+lat,+ST_X(the_geom)+AS+lng+FROM+li_case_inspections&filename=li_case_inspections&format=csv&skipfields=cartodb_id",text/csv,Licenses and Inspections: Inspections Data (CSV),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_case_inspections&filename=li_case_inspections&format=geojson&skipfields=cartodb_id,geojson,Licenses and Inspections: Inspections Data (GeoJSON),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_case_inspections&filename=li_case_inspections&format=shp&skipfields=cartodb_id,shp,Licenses and Inspections: Inspections Data (SHP),dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_case_inspections,api documentation,Licenses and Inspections: Inspections Data (API Documentation),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca785c4ae4cd66d3ff80/representationdetails/57d1cbd5f802132847d550ba/,HTML,L+I Inspections Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections Trade Licenses,public,vcard:Contact,Shannon Holm,mailto:shannon.holm@phila.gov,Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/),d48b7bfb-0348-4fa9-8ffb-40a012f91b92,Licenses and Inspections,2017-11-20T20:18:15.867521,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_trade_licenses&filename=li_trade_licenses&format=csv&skipfields=cartodb_id,the_geom,the_geom_webmercator",text/csv,Licenses and Inspections Trade Licenses (CSV),dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_trade_licenses,api documentation,Licenses and Inspections Trade Licenses (API Documentation),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca6e5c4ae4cd66d3ff55/representationdetails/57e52fd0d640401d5d594f45/,HTML,L+I Trade Licenses Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections Service Requests,public,vcard:Contact,Shannon Holm,mailto:shannon.holm@phila.gov,"Service requests that were entered via 311 or by an individual in the department including a description of the request/complaint, the priority/type of the complaint, date of scheduled inspection, who the assigned inspector is, and what the outcome of the inspection was, if a case or if a case is not required, as well as information about the source of the request.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",a733bea1-447f-452a-a3a9-7e1c558804ba,Licenses and Inspections,2017-11-20T20:18:03.364878,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*,+ST_Y(the_geom)+AS+lat,+ST_X(the_geom)+AS+lng+FROM+li_serv_req&filename=li_serv_req&format=csv&skipfields=cartodb_id",text/csv,Licenses and Inspections Service Requests (CSV),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_serv_req&filename=li_serv_req&format=geojson&skipfields=cartodb_id,geojson,Licenses and Inspections Service Requests (GeoJSON),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_serv_req&filename=li_serv_req&format=shp&skipfields=cartodb_id,shp,Licenses and Inspections Service Requests (SHP),dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_serv_req,api documentation,Licenses and Inspections Service Requests (API Documentation),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca6d5c4ae4cd66d3ff52/representationdetails/57cedf7aeeae99993bb0c622/,HTML,L+I Service Requests Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections Commercial Activity Licenses,public,vcard:Contact,Shannon Holm,mailto:shannon.holm@phila.gov,"Commercial Activity Licenses are required by entities doing business in the City of Philadelphia. Information includes license number, application date, issuance date, applicant information, business entity name and other related information.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",6b05fba1-da88-4378-b5a5-2206a06c974b,Licenses and Inspections,2017-11-20T20:17:51.767580,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_com_act_licenses&filename=li_com_act_licenses&format=csv&skipfields=cartodb_id,the_geom,the_geom_webmercator",text/csv,Licenses and Inspections Commercial Activity Licenses (CSV),dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_com_act_licenses,api documentation,Licenses and Inspections Commercial Activity Licenses (API Documentation),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca6f5c4ae4cd66d3ff59/representationdetails/57e41ab68add6a5b167555cf/,HTML,L+I Community Activity Licenses Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections Clean and Seal,public,vcard:Contact,Lindora Thorn,mailto:lindora.thorn@phila.gov,"Address, date of abatement, and more for properties that have been cleaned and sealed by the L&I Clean & Seal Unit.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",492290e6-76e1-4719-a8ed-eb67a6587560,Licenses and Inspections,2017-11-20T20:17:35.586480,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*,+ST_Y(the_geom)+AS+lat,+ST_X(the_geom)+AS+lng+FROM+li_clean_seal&filename=li_clean_seal&format=csv&skipfields=cartodb_id",text/csv,Licenses and Inspections Clean and Seal (CSV),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_clean_seal&filename=li_clean_seal&format=geojson&skipfields=cartodb_id,geojson,Licenses and Inspections Clean and Seal (GeoJSON),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_clean_seal&filename=li_clean_seal&format=shp&skipfields=cartodb_id,shp,Licenses and Inspections Clean and Seal (SHP),dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_clean_seal,api documentation,Licenses and Inspections Clean and Seal (API Documentation),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca725c4ae4cd66d3ff68/representationdetails/57d16643de50fa92416f7c12/,HTML,L+I Clean and Seal Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Vacant Property Indicators,public,vcard:Contact,Tim Haynes,mailto:tim.haynes@phila.gov,"The location of properties across Philadelphia that are likely to be a vacant lot or vacant building based on an assessment of City of Philadelphia administrative datasets.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",095c5af5-22f3-4e64-9cf9-a10507d09330,License and Inspections,2017-11-20T20:17:01.622570,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f7ed68293c5e40d58f1de9c8435c3e84_0.csv,text/csv,Vacant Property Indicators Buildings CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f7ed68293c5e40d58f1de9c8435c3e84_0.zip,shp,Vacant Property Indicators Buildings SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f7ed68293c5e40d58f1de9c8435c3e84_0.kml,KML,Vacant Property Indicators Buildings KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f7ed68293c5e40d58f1de9c8435c3e84_0.geojson,geojson,Vacant Property Indicators Buildings GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Vacant_Indicators_Bldg/FeatureServer/0/query?outFields=*&where=1%3D1,api,Vacant Property Indicators Buildings GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/58078697d414285d25b14e3c/representationdetails/58078698d414285d25b14e41/,HTML,Vacant Property Indicators Buildings Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/c71d6fdda9c24be1bfb755147bb43691_0.csv,text/csv,Vacant Property Indicators Land CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/c71d6fdda9c24be1bfb755147bb43691_0.zip,shp,Vacant Property Indicators Land SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/c71d6fdda9c24be1bfb755147bb43691_0.kml,KML,Vacant Property Indicators Land KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/c71d6fdda9c24be1bfb755147bb43691_0.geojson,geojson,Vacant Property Indicators Land GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Vacant_Indicators_Land/FeatureServer/0/query?outFields=*&where=1%3D1,api,Vacant Property Indicators Land GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/58078697d414285d25b14e3c/representationdetails/58078a80b9e3a26d110fa20e/,HTML,Vacant Property Indicators Land Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,PWD Stormwater Billing Parcels,public,vcard:Contact,Larry Szarek,mailto:larry.szarek@phila.gov,"The primary purpose of PWD_PARCEL layer is to calculate parcel-based stormwater charges for PWD customers under the new parcel-based stormwater billing program.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",07a390fb-9a46-4946-8cc9-62aa3455fcf9,Philadelphia Water Department,2017-11-20T20:41:01.268262,org:Organization,City of Philadelphia,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/PWD_Parcels.csv,text/csv,PWD Parcels CSV,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/PWD_Parcels.zip,shp,PWD Parcels SHP,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864620583086178c4e7a/representationdetails/55438a829b989a05172d0cfa/,HTML,PWD Parcels Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Street Name Alias List,public,vcard:Contact,Max Steinbrenner,mailto:max.steinbrenner@phila.gov,"Table to display street names which have aliased street names associated with them.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",9d48df9b-aa2b-4119-88f4-e42ec984a3d8,Street Department,2017-11-20T20:16:39.931313,org:Organization,City of Philadelphia,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/STR_AliasList.csv,text/csv,Street Alias List CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Intersection Controls,public,vcard:Contact,Dominick Cassise,mailto:dominick.cassise@phila.gov,"This layer identifies the active intersection controls for the Street Lighting and Traffic Engineering Divisions of the City of Philadelphia Streets Department.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",f0a70baa-c896-4c66-a045-067baa9ddbdd,Streets Department,2017-11-20T20:16:28.000040,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/cc0e1bfe7a3d4814a0a0329c2650c62e_0.csv,text/csv,Intersection Controls CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/cc0e1bfe7a3d4814a0a0329c2650c62e_0.kml,KML,Intersection Controls KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/cc0e1bfe7a3d4814a0a0329c2650c62e_0.zip,shp,Intersection Controls SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/cc0e1bfe7a3d4814a0a0329c2650c62e_0.geojson,geojson,Intersection Controls GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Intersection_Controls/FeatureServer/0/query?outFields=*&where=1%3D1,api,Intersection Controls GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/555f812af15fcb6c6ed44108/representationdetails/560037a4a1ae355c7e07a0a0/,HTML,Intersection Controls Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Street Place Names,public,vcard:Contact,Max Steinbrenner,mailto:max.steinbrenner@phila.gov,"A listing of ""places"" and their corresponding addresses to be used for geocoding.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",35468e3e-4e1c-48f3-a566-6a48212acfd0,Street Department,2017-11-20T20:16:15.375235,org:Organization,City of Philadelphia,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/STR_PlaceNames.csv,text/csv,Street Place Names CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
