identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
79261932d6474f2c96dee413ae0a04e0,12b-097,Avon Township Special Service Areas,,Avon Township Special Service Areas,Flagged,,PDF,,,2018-08-15T17:33:53.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/79261932d6474f2c96dee413ae0a04e0,,https://maps.lakecountyil.gov/Output/TownshipMaps/cavonspec.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Avon Township
af97574886284ee08ad3019ca05f7731,12b-097,Mundelein Fire Department,,Mundelein Fire Department,Flagged,,PDF,,,2018-08-15T16:39:29.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/af97574886284ee08ad3019ca05f7731,,https://maps.lakecountyil.gov/Output/DistrictMaps/fire/MundeleinFireDepartment.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Fire Protection Districts
8fe2237403fd40038f3925f470955ab7,12b-097,County Board District 7,,County Board District 7,Flagged,,PDF,,,2018-08-15T16:30:56.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/8fe2237403fd40038f3925f470955ab7,,https://maps.lakecountyil.gov/Output/DistrictMaps/bord/cboard7.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|County Board
400dcf6823874480a4f0e065b8e96b49,12b-097,2012 Lake County Aerial Color InfraRed (CIR) - NW Quarter,,"This six inch pixel resolution color infrared aerial photography was flown between March 9, 2012 and May 13, 2012. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. Color InfraRed (CIR) imagery allows users to see the electromagnetic spectrum beyond the visible range. It does this by using the visible spectrum (red, green, blue) and combining it with the Near InfraRed (NIR) spectrum. CIR imagery is useful for determining the health of vegetation, which show up in various shades of red. It can also be helpful in identifying features like water, paved surfaces or non-vegetated areas, which appear black or grey respectively. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:12:52.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/400dcf6823874480a4f0e065b8e96b49,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2012CIRAerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|2012
4b3b7b8622644a35a02d155698882225,12b-097,Election Precinct 388,,Election Precinct 388,Flagged,,PDF,,,2018-08-15T17:05:25.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/4b3b7b8622644a35a02d155698882225,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/388.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
c826fac37e754bd9b8d2a4001aef7ad1,12b-097,Antioch Fire Department,,Antioch Fire Department,Flagged,,PDF,,,2018-08-15T16:37:38.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/c826fac37e754bd9b8d2a4001aef7ad1,,https://maps.lakecountyil.gov/Output/DistrictMaps/fire/AntiochFireDepartment.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Fire Protection Districts
eb1be5e7fc484efb93ef7a6e972afe44,12b-097,1980 Lake County Aerial Color InfraRed (CIR),,"This four foot pixel resolution color infrared aerial photography was purchased from the U. S. Department of Agriculture Aerial Photography Field Office, 2222 West 2300 South, Salt Lake City, UT 84119-2020. The image is georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum.",error,,error,error,,2018-02-01T20:00:34.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/eb1be5e7fc484efb93ef7a6e972afe44,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty1980CIRAerials.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|1980
34de552f02844c6ea26a68a2c4577ae0,12b-097,2012 Lake County Aerial - SW Quarter,,"This six inch pixel resolution color aerial photography was flown between March 9, 2012 and May 13, 2012. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:11:30.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/34de552f02844c6ea26a68a2c4577ae0,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2012AerialsSW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2012
0e567c8b7de14fe986fe14f87673b4dd,12b-097,2004 Lake County Aerial - SW Quarter,,"This one foot pixel resolution black and white aerial photography was flown April 5, 2004 at a negative scale of 1 = 1666 (a scale ratio of 1:20000) flying at an altitude of 10,000 feet above mean terrain. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 200. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-02T17:41:15.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/0e567c8b7de14fe986fe14f87673b4dd,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2004AerialsSW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2004
c63828d7b6964fa1a983420dd081fdb6,12b-097,2006 Lake County Aerial - NW Quarter,,"This six inch pixel resolution black and white aerial photography was flown between April 6, 2006 and April 26, 2006 at a negative scale of 1 = 660 (a scale ratio of 1:7,920) flying at an altitude of 4,500 feet above mean terrain. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-02T17:48:02.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/c63828d7b6964fa1a983420dd081fdb6,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2006AerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2006
0e6c281668104c7ab6b8d103687ee14b,12b-097,Election Precinct 131,,Election Precinct 131,Flagged,,PDF,,,2018-08-15T16:50:42.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/0e6c281668104c7ab6b8d103687ee14b,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/131.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
948c5aa497f14540a32500ea36d7e266,01c-02,2016 Surplus Sale Reports,,"Marion County holds auctions for county-owned surplus real estate throughout the year. This report lists all property sold in the surplus sale, including final bid price.",error,,error,error,,2018-12-17T20:44:57.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/948c5aa497f14540a32500ea36d7e266,error,https://xmaps.indy.gov/ODP/Download/MCT/SurplusSale/2016 Surplus Sale Reports.zip,,,Surplus Sale|Surplus Sale Reports|Treasurer|DiscloseIndy
81b31604ca3848e7b69a19628e8da901,01c-02,Center Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T14:44:44.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/81b31604ca3848e7b69a19628e8da901,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Center Township.zip,,,Precinct Maps|Current Precinct Maps|Maps|Center Township
53d735ae24c64a83819331f1a1b7c758,01c-02,Pike Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:16:41.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/53d735ae24c64a83819331f1a1b7c758,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Pike Township.zip,,,Precinct Maps|Current Precinct Maps|Pike Township|Maps
e060a2a8da3a4c4fb45fe06e01c34ed2,01c-02,Decatur Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:08:40.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/e060a2a8da3a4c4fb45fe06e01c34ed2,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Decatur Township.zip,,,Precinct Maps|Decatur Township|Current Precinct Maps|Maps
5986db1fe4d54de8a4dace6a7605b89a,01c-02,Lawrence Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:12:59.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/5986db1fe4d54de8a4dace6a7605b89a,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Lawrence Township.zip,,,Precinct Maps|Current Precinct Maps|Lawrence Township|Maps
5e1f19f460304360885330a37199ca85,01c-02,Warren Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:18:31.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/5e1f19f460304360885330a37199ca85,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Warren Township.zip,,,Precinct Maps|Current Precinct Maps|Warren Township|Maps
fcdcb878117c4a2c9981fcd4973f0b59,01c-02,Wayne Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:22:18.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/fcdcb878117c4a2c9981fcd4973f0b59,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Wayne Township.zip,,,Precinct Maps|Current Precinct Maps|Wayne Township|Maps
3c627a4d29d0453892ba80f545731b18,01c-02,2017 Surplus Sale Reports,,"Marion County holds auctions for county-owned surplus real estate throughout the year. This report lists all property sold in the surplus sale, including final bid price.",error,,error,error,,2018-12-17T20:46:26.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/3c627a4d29d0453892ba80f545731b18,error,https://xmaps.indy.gov/ODP/Download/MCT/SurplusSale/2017 Surplus Sale Reports.zip,,,Surplus Sale|Surplus Sale Reports|Treasurer|DiscloseIndy
98113fc366f043a3b84b9a79b0c2b0ad,01c-02,Washington Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:20:30.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/98113fc366f043a3b84b9a79b0c2b0ad,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Washington Township.zip,,,Precinct Maps|Current Precinct Maps|Washington Township|Maps
57a9838d16494381a04faca69fd7b6f2,01c-02,2014 Surplus Sale Reports,,"Marion County holds auctions for county-owned surplus real estate throughout the year. This report lists all property sold in the surplus sale, including final bid price.",error,,error,error,,2018-12-17T20:42:19.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/57a9838d16494381a04faca69fd7b6f2,error,https://xmaps.indy.gov/ODP/Download/MCT/SurplusSale/2014 Surplus Sale Reports.zip,,,Surplus Sale|Surplus Sale Reports|Treasurer|DiscloseIndy
9561242f9cb3405fb47f0f2c10c21823,01c-02,Perry Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:14:30.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/9561242f9cb3405fb47f0f2c10c21823,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Perry Township.zip,,,Precinct Maps|Current Precinct Maps|Perry Township|Maps
56669d2278474adcb32dd81bfba73f44,01c-02,Franklin Township Precinct Maps,,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,error,,error,error,,2018-12-18T15:10:44.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/56669d2278474adcb32dd81bfba73f44,error,https://xmaps.indy.gov/ODP/Download/MapLibrary/Franklin Township.zip,,,Precinct Maps|Current Precinct Maps|Franklin Township|Maps
da36a805243d4909a68f3e35f187a83a,01c-02,2015 Surplus Sale Reports,,"Marion County holds auctions for county-owned surplus real estate throughout the year. This report lists all property sold in the surplus sale, including final bid price.",error,,error,error,,2018-12-17T20:43:41.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/da36a805243d4909a68f3e35f187a83a,error,https://xmaps.indy.gov/ODP/Download/MCT/SurplusSale/2015 Surplus Sale Reports.zip,,,Surplus Sale|Surplus Sale Reports|Treasurer|DiscloseIndy
f597c08665f84a958205b5f9a81d21d3_0,03a-02,Trail Amenities Location,,"Amenities for trails in Iowa including contact information, location details and more.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-08-14T13:01:53.000Z,,,"Iowa, United States|Iowa, United States","-96.94699999999837,40.25899999999931,-89.98099999999849,43.75099999999925",Iowa,State Agencies Geospatial Data,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/f597c08665f84a958205b5f9a81d21d3_0,http://public-iowadot.opendata.arcgis.com/datasets/f597c08665f84a958205b5f9a81d21d3_0.zip,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Trail_Amenities_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Iowa DOT|Trails|Assets|Inventory
d080343d9b6c4d079ce60ffabe953b24_31,04a-01,Maryland Archived Submerged Aquatic Vegetation - SAV 2016,,"This is a MD iMAP hosted service. Find more information on?http://imap.maryland.gov.The Chesapeake Bay SAV Coverage was mapped from digital multispectral imagery with a 25cm GSD to assess water quality in the Bay. Each area of SAV was interpreted from the rectified imagery and classified into one of four density classes by the percentage of cover. The SAV beds were entered into an SDE GIS feature class using the quality control procedures documented below. The dataset contains all SAV areas that were identified from the areas flown. Some areas that are presumed to contain no SAV were not flown. Some small beds, particularly along narrow tributaries may not have been distinguishable on the aerial photography.Feature Service Link:?https://archive.geodata.md.gov/imap/rest/services/Biota/MD_ArchivedSubmergedAquaticVegetation/FeatureServer/31",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-01-03T14:01:31.000Z,,,"Maryland, United States","-77.386,36.9121,-75.6594,39.6182",Maryland,State Agencies Geospatial Data,State of Maryland,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/d080343d9b6c4d079ce60ffabe953b24_31,http://data.imap.maryland.gov/datasets/d080343d9b6c4d079ce60ffabe953b24_31.zip,https://archive.geodata.md.gov/imap/rest/services/Biota/MD_ArchivedSubmergedAquaticVegetation/FeatureServer/31,,FeatureServer,MD|Maryland|MD iMAP|DNR|natural resources|biota|BIOT|submerged|aquatics|SAV|vegetation|Vector|Dynamic|WMS|WFS|KML
db73c7d66e3d4423856a8504d6666929_5,04a-01,Maryland Shellfish - Oyster Sanctuaries,,This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Polygon delineation of Maryland oyster sanctuaries. The document Oyster_Sanctuaries_of_the_Chespeake_Bay_and_Tidal_Tributaries_September 2010 is the source material for the features in this dataset. Section I of the document describes sanctuaries that were created prior to September 2010. Section II of the document describe sanctuaries that were created in September of 2010.Feature Service Link:https://geodata.md.gov/imap/rest/services/Biota/MD_Shellfish/FeatureServer/5,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-02-09T13:50:12.000Z,,,"Maryland, United States","-76.822,37.963,-75.6844,39.2737",Maryland,State Agencies Geospatial Data,State of Maryland,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/db73c7d66e3d4423856a8504d6666929_5,http://data.imap.maryland.gov/datasets/db73c7d66e3d4423856a8504d6666929_5.zip,https://geodata.md.gov/imap/rest/services/Biota/MD_Shellfish/FeatureServer/5,,FeatureServer,biota|environment|shellfish|oysters|sea scallop|MD|Maryland|MD iMAP|WMS|WFS|Vector|Dynamic|BIOT|Chesapeake|Coastal Bays|KML
b93ec7fc97734265a2da7da341f1bba2_6,04c-01,City Service Requests in 2015,,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at http://311.dc.gov , electronic and US mail service or via other methods of communication. The Office of Unified Communications (OUC)oversees the designated call center for all 311 calls and for all District 911 calls. Please also visit the DC 311 Service Request Map which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details. http://311.dc.gov",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-10-19T17:35:15.000Z,,,"District of Columbia, United States|Maryland, United States","-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/b93ec7fc97734265a2da7da341f1bba2_6,http://opendata.dc.gov/datasets/b93ec7fc97734265a2da7da341f1bba2_6.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/6,,MapServer,311|call center|dc|dc gis|help|ouc|public service|resident|service requests|washington dc
98b7406def094fa59838f14beb1b8c81_10,04c-01,City Service Requests in 2019,,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at http://311.dc.gov , electronic and US mail service or via other methods of communication. The Office of Unified Communications (OUC)oversees the designated call center for all 311 calls and for all District 911 calls. Please also visit the DC 311 Service Request Map which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details. ",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-24T20:30:22.000Z,,,"District of Columbia, United States|Maryland, United States","-77.1199,38.8038,-76.909,38.996",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/98b7406def094fa59838f14beb1b8c81_10,http://opendata.dc.gov/datasets/98b7406def094fa59838f14beb1b8c81_10.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/10,,MapServer,2019live|311|call center|dc|dc gis|jan2019|ouc|public service|resident|service requests|washington dc
fe1117d71926432c8e1188939407ce96_54,04c-01,Purchase Orders in FY 2018,,DC Office of Contracting and Procurement Purchase Orders from Procurement Automated Support System (PASS). This dataset contains purchase orders with the amount spend greater than $2500.,Flagged,,ArcGIS Open Dataset|Esri Rest API|GeoJSON|CSV,,,2018-01-11T19:10:38.000Z,,,"District of Columbia, United States|Maryland, United States","-180.0,-90.0,180.0,90.0",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/fe1117d71926432c8e1188939407ce96_54,,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/54,,MapServer,Government operations|transparency|accountability|PO|purchase orders|procurement|Office of Contracting and Procurement|Financials|Jan2018|dollars|2018live
243728c476214db4b61c9fb6bd0b2892_7,04c-01,Occupancy Permits in 2019,,"The dataset contains locations and attributes for above ground permits applied for and approved by the District Department of Transportation. They are existing occupied constructions and events. Examples include: moving trucks, roll off debris container, moving storage container, construction staging area, mobile crane work zone, other reserved parking. The public space permit process is described on the DDOT website http://ddot.dc.gov.These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoderto help complete this.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-24T20:27:49.000Z,,,"District of Columbia, United States|Maryland, United States","-77.1121,38.8159,-76.9113,38.9871",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/243728c476214db4b61c9fb6bd0b2892_7,http://opendata.dc.gov/datasets/243728c476214db4b61c9fb6bd0b2892_7.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DDOT/MapServer/7,,MapServer,2018live|2019live|cdw|DC GIS|ddot|District of Columbia|Feeds|jan2019|permit|public space|public space permit|transportation|Washington DC
52e671890cb445eba9023313b1a85804_8,04c-01,Building Permits in 2019,,"The dataset is continuously updated and contains locations and attributes of building construction and alteration permits applied for and approved by the District of Columbia Department of Consumer and Regulatory Affairs. The building permit process is described on the DCRA website https://dcra.dc.gov/These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoder to help complete this.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-24T20:23:09.000Z,,,"District of Columbia, United States|Maryland, United States","-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/52e671890cb445eba9023313b1a85804_8,http://opendata.dc.gov/datasets/52e671890cb445eba9023313b1a85804_8.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DCRA/MapServer/8,,MapServer,2019live|bbl|Building Permits|cdw|DC GIS|dcra|District of Columbia|economic|Feeds|jan2019|Washington DC
