publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Iowa Department of Transportation,"[u'ICE', u'Infrastructure', u'Evaluation', u'AADT', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/2c83e4e93df645cfa0c8bc19dba23d2d_0,ICE Sufficiency Rating Divided,"A statewide map that highlight the relative condition of roadway segments including information based not only on the composite Infrastructure Condition Evaluation (ICE) rating, but also each of the seven criteria: PCI, SIA Sufficiency Rating, IRI, Combination Truck AADT, Single Unit Truck AADT, Passenger AADT, and Congestion (V/C). For more information visit: https://www.iowadot.gov/systems_planning/pr_guide/InterstateCorridorPlan.pdf.",2018-10-09T19:06:46.000Z,2018-10-31T18:27:33.773Z,http://public-iowadot.opendata.arcgis.com/datasets/2c83e4e93df645cfa0c8bc19dba23d2d_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/ICE_Sufficiency_Rating_Divided_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/2c83e4e93df645cfa0c8bc19dba23d2d_0
Iowa Department of Transportation,"[u'Crash', u'Accident', u'Traffic', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation']",http://public-iowadot.opendata.arcgis.com/datasets/64d00865a0fe46b6a822add650f767aa_0,Crash Person Data Location,Person specific data from the prior 10 years. Data compiled in this format for the Traffic Safety Data and Analysis website (www.iowadot.gov/tsda).???These point features depict the last 10 years of crash data and data that is related to injured person information.??Data is updated monthly.,2018-08-14T19:04:48.000Z,2018-11-01T16:19:41.367Z,http://public-iowadot.opendata.arcgis.com/datasets/64d00865a0fe46b6a822add650f767aa_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Crash_Person_Data_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/64d00865a0fe46b6a822add650f767aa_0
Iowa Department of Transportation,"[u'NBI', u'Bridge', u'Iowa DOT', u'Iowa Department of Transportation', u'Structure', u'Assets', u'Inventory', u'Asset Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_2,Bridge Historic Data,"Bridge and structure locations in Iowa. See?NBI?Guide for more info about this data set and how to use the National Bridge Inventory (NBI) fields.The data provided is based on the last inspection performed within the past 24 months and may not be included in the official data published by the Federal Highway Administration (FHWA). Data should not be used for decision making, as certain data values may not reflect current conditions.?For official dataset, visit?FHWAFor data questions, please contact?Iowa DOT",2018-08-08T15:23:36.000Z,2018-11-01T16:05:52.766Z,http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_2,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Bridge_View/FeatureServer/2,"-96.63262842186386,40.38534854530702,-90.1609175096852,43.50100864526925",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_2
Iowa Department of Transportation,"[u'Freight', u'Intermodal', u'Warehouse', u'Grain', u'Processing', u'Biodiesel', u'Barge', u'Ethanol', u'Coal', u'Energy', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Transload', u'Distribution Centers', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/1de5bd8a39fd46d3984063e3fb89b77d_0,Freight Barge Terminal Location,Barge terminals on the Mississippi and Missouri Rivers in the state?of Iowa.? This data is part of Iowa?s multimodal freight network. These facilities are important for the safe and efficient movement of freight that is demanded by Iowa?s large and diverse economy.,2018-08-13T16:00:42.000Z,2018-11-01T16:07:22.594Z,http://public-iowadot.opendata.arcgis.com/datasets/1de5bd8a39fd46d3984063e3fb89b77d_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Freight_Barge_Terminal_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/1de5bd8a39fd46d3984063e3fb89b77d_0
Iowa Department of Transportation,"[u'SICL', u'Intersection', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation', u'Crash', u'Crash Analysis', u'Assets', u'Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/0e0857cc2567445b8ee5ad655937c131_0,SICL City Traffic Crash Data Location,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",2018-10-18T19:03:14.000Z,2018-11-01T16:20:20.566Z,http://public-iowadot.opendata.arcgis.com/datasets/0e0857cc2567445b8ee5ad655937c131_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_City_Traffic_Crash_Data_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/0e0857cc2567445b8ee5ad655937c131_0
Iowa Department of Transportation,"[u'Iowa', u'State Boundary', u'Iowa DOT', u'Reference']",http://public-iowadot.opendata.arcgis.com/datasets/1806f907168f463687b1b4a8630b7fe5_0,Iowa Border Location,Iowa State Border for use by Iowa DOT. May not reflect legal boundary.,2018-08-16T14:22:17.000Z,2018-11-01T15:32:06.891Z,http://public-iowadot.opendata.arcgis.com/datasets/1806f907168f463687b1b4a8630b7fe5_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Iowa_Border_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/1806f907168f463687b1b4a8630b7fe5_0
Iowa Department of Transportation,"[u'Park and Ride', u'Ridesharing', u'Statewide', u'Iowa DOT', u'Assets', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/be367700638645bea11d09262931acb0_0,Park and Ride Location,"The Iowa Department of Transportation?s park and ride system consists of state-owned park or permitted and ride lots. Many of these lots were developed during the 1980s, primarily in response to a growing demand that resulted from an increase in fuel prices. In most cases, lot development was truly the result of grassroots efforts, with Iowa DOT?s district offices often responding to specific public requests for park and ride facilities.?In 2014, The Iowa Park and Ride System Plan was developed. This plan includes an update of the existing inventory, an identification of additional locations suitable for park and ride facilities, and strategies for implementation .The plan will be used by the Iowa DOT to plan, evaluate, and develop a formal state-owned-and-operated system of park and ride facilities. The primary objective of the plan is to provide a location-specific, priority-based park and ride system that allows for coordinated planning and implementation of park and ride facilities.As a part of the plan this database was created to geographically reference both existing state-owned park and ride facilities and ideal candidates for future expansion of the system.? This database will also be used in coordination with the statewide rideshare program, so it will also include other existing park and ride facilities not owned by the state or identified in the plan.?Ultimately this inventory has two main purposes that can be described generally as internal and external. Internally, the database will be used to keep track of state-owned inventory and identify opportunities for the expansion of the state-owned and operated park and ride system. Externally, the database will be expanded to include a wide array of park and ride facilities across the state of Iowa that can be disseminated to the public via the? Iowa DOT website and coordinated with the rideshare program.?",2018-09-28T15:49:32.000Z,2018-09-28T16:17:23.386Z,http://public-iowadot.opendata.arcgis.com/datasets/be367700638645bea11d09262931acb0_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Park_and_Ride_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/be367700638645bea11d09262931acb0_0
Iowa Department of Transportation,"[u'AADT', u'Turning Movement', u'Traffic', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/85fc2a0b5c2e4b1dab43bc2fbcf6c908_0,Turning Movement Location,Traffic turning data (AADT) for years between 1998 and 2016.,2018-10-26T11:46:59.000Z,2018-10-26T11:47:03.511Z,http://public-iowadot.opendata.arcgis.com/datasets/85fc2a0b5c2e4b1dab43bc2fbcf6c908_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Turning_Movement_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/85fc2a0b5c2e4b1dab43bc2fbcf6c908_0
Iowa Department of Transportation,"[u'Iowa Department of Transportation', u'Iowa DOT', u'Scoping', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/06529da31dd24a438c77167a88a84ec0_0,Scoping Operation Location,"Several layers were examined as part of the highway improvement needs analysis conducted for the 2017 State Transportation Plan. Operation needs for the Interstate system were analyzed through the Infrastructure Condition Evaluation-Operations (ICE-OPS) tool. The Interstate system was divided into 54 corridors, and ICE-OPS provided a composite rating for each corridor based on normalizing and weighting nine operations-oriented criteria. (Note: Since the adoption of the State Transportation Plan, another 85 non-interstate corridors were also analyzed and added to this layer.) Corridors were then ranked based on their composite scores. For more information, see iowadot.gov/iowainmotion.",2018-10-15T18:09:25.000Z,2018-10-31T18:27:12.253Z,http://public-iowadot.opendata.arcgis.com/datasets/06529da31dd24a438c77167a88a84ec0_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Scoping_Operation_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/06529da31dd24a438c77167a88a84ec0_0
Iowa Department of Transportation,"[u'Iowa Department of Transportation', u'Iowa DOT', u'Runway', u'Aviation', u'Airfield', u'Imaginary Surface', u'Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/90e8be8bdc2d4a51adecfec00c333d76_0,Airport Conical Surface Location,"The Conical surface extends outwards and upwards from the boundary of the horizontal surface at a slope of 20:1 for a horizontal distance of 4,000?.",2018-08-15T18:53:01.000Z,2018-08-15T18:55:45.360Z,http://public-iowadot.opendata.arcgis.com/datasets/90e8be8bdc2d4a51adecfec00c333d76_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Airport_Conical_Surface_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/90e8be8bdc2d4a51adecfec00c333d76_0
Iowa Department of Transportation,"[u'AVL', u'Snow Plow', u'Plow', u'Plow Camera', u'Plow Truck', u'Plow Images', u'Winter Operations', u'Operations', u'Iowa DOT', u'Iowa Department of Transportation', u'Winter']",http://public-iowadot.opendata.arcgis.com/datasets/dc3a8fff0e0a47d7bd6538ab3af5e942_0,Snow Plow Camera Images - Iowa DOT,Thinned Iowa DOT Plow Cam images for the past hour. This dataset gets updated every 3 minutes.,2018-10-08T20:30:07.000Z,2018-10-31T18:24:43.457Z,http://public-iowadot.opendata.arcgis.com/datasets/dc3a8fff0e0a47d7bd6538ab3af5e942_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/AVL_Images_View/FeatureServer/0,"-95.37604500000899,41.202838000956376,-92.95509299999101,42.01099300097153",http://public-iowadot.opendata.arcgis.com/datasets/dc3a8fff0e0a47d7bd6538ab3af5e942_0
Iowa Department of Transportation,"[u'Iowa Department of Transportation', u'Iowa DOT', u'Scoping', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/fa22e2e5155943559c5fcddfb39a7044_0,Scoping Bridge Location,"Several layers were examined as part of the highway improvement needs analysis conducted for the 2017 State Transportation plan, to include: Bridges, Capacity, Freight, Mobility and Safety, Operations, Condition, and Park and Ride. For more information, see iowadot.gov/iowainmotion.",2018-10-11T18:16:17.000Z,2018-10-31T18:27:36.669Z,http://public-iowadot.opendata.arcgis.com/datasets/fa22e2e5155943559c5fcddfb39a7044_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Scoping_Bridge_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/fa22e2e5155943559c5fcddfb39a7044_0
Iowa Department of Transportation,"[u'Political Township', u'Boundary', u'Iowa DOT', u'Iowa Department of Transportation', u'Reference']",http://public-iowadot.opendata.arcgis.com/datasets/280bbc569229481b8c2b8126f6177c18_0,Political Township Location,"Iowa political townships provide governmental functions that are outside the realm of both county and municipal authority. The main functions of Iowa townships are fire protection, cemetery management, and fence maintenance and boundary dispute resolution within the township.",2018-08-16T18:38:48.000Z,2018-10-31T18:27:41.860Z,http://public-iowadot.opendata.arcgis.com/datasets/280bbc569229481b8c2b8126f6177c18_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Political_Township_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/280bbc569229481b8c2b8126f6177c18_0
Iowa Department of Transportation,"[u'NBI', u'Bridge', u'Iowa DOT', u'Iowa Department of Transportation', u'Structure', u'Assets', u'Inventory', u'Asset Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_1,Bridge Line,"Bridge and structure locations in Iowa. See?NBI?Guide for more info about this data set and how to use the National Bridge Inventory (NBI) fields.The data provided is based on the last inspection performed within the past 24 months and may not be included in the official data published by the Federal Highway Administration (FHWA). Data should not be used for decision making, as certain data values may not reflect current conditions.?For official dataset, visit?FHWAFor data questions, please contact?Iowa DOT",2018-08-08T15:23:36.000Z,2018-11-01T15:36:11.379Z,http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Bridge_View/FeatureServer/1,"-96.63262842186386,40.38534854530702,-90.1609175096852,43.50100864526925",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_1
Iowa Department of Transportation,"[u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'Improvement', u'Asset', u'PSS', u'Project Scheduling', u'Asset Improvement']",http://public-iowadot.opendata.arcgis.com/datasets/31fcef4bdae7430da88dc96e17e8349e_0,PSS Public Bid Point,Iowa DOT project bid data from Project Scheduling System (PSS) data.,2018-09-11T13:43:18.000Z,2018-11-01T15:55:35.597Z,http://public-iowadot.opendata.arcgis.com/datasets/31fcef4bdae7430da88dc96e17e8349e_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Project_Scheduling_Public_Bid_Point_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/31fcef4bdae7430da88dc96e17e8349e_0
Iowa Department of Transportation,"[u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'Improvement', u'Asset', u'PSS', u'Project Scheduling', u'Asset Improvement']",http://public-iowadot.opendata.arcgis.com/datasets/31fcef4bdae7430da88dc96e17e8349e_1,PSS Bid Items,Iowa DOT project bid data from Project Scheduling System (PSS) data.,2018-09-11T13:43:18.000Z,2018-11-01T15:56:06.227Z,http://public-iowadot.opendata.arcgis.com/datasets/31fcef4bdae7430da88dc96e17e8349e_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Project_Scheduling_Public_Bid_Point_View/FeatureServer/1,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/31fcef4bdae7430da88dc96e17e8349e_1
Iowa Department of Transportation,"[u'Freight', u'Intermodal', u'Warehouse', u'Grain', u'Processing', u'Biodiesel', u'Barge', u'Ethanol', u'Coal', u'Energy', u'Iowa DOT', u'Iowa Department of Transportation', u'Transload', u'Distribution Centers', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/b170aa11a1c04653a747f18629aca9a1_0,Freight Warehouse Location,A combination of several query layers to assist in depicting Iowa?s multimodal freight network. These facilities are important for the safe and efficient movement of freight that is demanded by Iowa?s large and diverse economy.,2018-09-27T14:09:20.000Z,2018-11-01T16:05:29.053Z,http://public-iowadot.opendata.arcgis.com/datasets/b170aa11a1c04653a747f18629aca9a1_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Freight_Warehouse_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/b170aa11a1c04653a747f18629aca9a1_0
Iowa Department of Transportation,"[u'NBI', u'Bridge', u'Iowa DOT', u'Iowa Department of Transportation', u'Structure', u'Assets', u'Inventory', u'Asset Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_0,Bridge Point,"Bridge and structure locations in Iowa. See?NBI?Guide for more info about this data set and how to use the National Bridge Inventory (NBI) fields.The data provided is based on the last inspection performed within the past 24 months and may not be included in the official data published by the Federal Highway Administration (FHWA). Data should not be used for decision making, as certain data values may not reflect current conditions.?For official dataset, visit?FHWAFor data questions, please contact?Iowa DOT",2018-08-08T15:23:36.000Z,2018-11-01T15:35:42.112Z,http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Bridge_View/FeatureServer/0,"-96.63262842186386,40.38534854530702,-90.1609175096852,43.50100864526925",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_0
Iowa Department of Transportation,"[u'Crash', u'Asset', u'Improvement', u'SICL', u'Intersection', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation', u'Crash Analysis']",http://public-iowadot.opendata.arcgis.com/datasets/2156fde80d934c0e889b05ac62c0bbe3_0,SICL Top 601 - 800,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",2018-10-17T18:40:46.000Z,2018-10-31T18:27:23.113Z,http://public-iowadot.opendata.arcgis.com/datasets/2156fde80d934c0e889b05ac62c0bbe3_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_Top_601_800_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/2156fde80d934c0e889b05ac62c0bbe3_0
Iowa Department of Transportation,"[u'Rail', u'Rail Lines', u'Freight', u'Transit', u'Iowa DOT', u'Iowa Department of Transportation', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/dcfd37f2d2ec41e7a641640d2a8e90de_0,Rail Line Historic Location,Historical rail lines in Iowa. The Data_Year field allows viewing of various year historical data for each rail line segment.,2018-09-21T13:49:14.000Z,2018-09-21T15:08:09.283Z,http://public-iowadot.opendata.arcgis.com/datasets/dcfd37f2d2ec41e7a641640d2a8e90de_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Rail_Line_Historic_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/dcfd37f2d2ec41e7a641640d2a8e90de_0
Iowa Department of Transportation,"[u'AVL', u'Snow Plow', u'Plow', u'Plow Camera', u'Plow Truck', u'Plow Images', u'Winter Operations', u'Operations', u'Iowa DOT', u'Iowa Department of Transportation', u'Winter']",http://public-iowadot.opendata.arcgis.com/datasets/3cd6e4336bbf433b813270a67531b4f8_0,Snow Plow Cam Images (Iowa DOT) - Past 1 Hour,All Iowa DOT Plow Cam images for the past hour. This dataset gets updated every 15 minutes starting at the top of the hour.,2018-10-08T20:59:59.000Z,2018-10-31T18:15:18.543Z,http://public-iowadot.opendata.arcgis.com/datasets/3cd6e4336bbf433b813270a67531b4f8_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/AVL_Images_Past_1HR_View/FeatureServer/0,"-95.37604500000899,41.01415200095577,-92.55103999999102,42.08226700097163",http://public-iowadot.opendata.arcgis.com/datasets/3cd6e4336bbf433b813270a67531b4f8_0
Iowa Department of Transportation,"[u'Transit', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/d9691c1b012645acb5b169ae64dfa1ed_0,Transit Office Location,Office locations of the urban transit agencies in Iowa.,2018-10-24T18:05:04.000Z,2018-11-01T16:21:39.806Z,http://public-iowadot.opendata.arcgis.com/datasets/d9691c1b012645acb5b169ae64dfa1ed_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Transit_Office_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/d9691c1b012645acb5b169ae64dfa1ed_0
Iowa Department of Transportation,"[u'Culverts', u'Bridgelets', u'Primary Road', u'Maintenance', u'Storm', u'Assets', u'Iowa DOT', u'Iowa Department of Transportation', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/3326da79f89e4c51838b90ea60ebe158_0,Bridgelet Location,Data collected by Iowa DOT Field Staff from their inventory and inspection of culverts and bridgelets on the Iowa DOT Primary Road Network. This includes culverts within the Right of Way even if they run under secondary roads or driveway access points. This data is updated weekly and is not complete.,2018-08-28T14:49:07.000Z,2018-10-31T18:27:17.844Z,http://public-iowadot.opendata.arcgis.com/datasets/3326da79f89e4c51838b90ea60ebe158_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Bridgelet_View/FeatureServer/0,"-96.43298443338415,40.58398322919637,-90.19662398785157,43.492827283377814",http://public-iowadot.opendata.arcgis.com/datasets/3326da79f89e4c51838b90ea60ebe158_0
Iowa Department of Transportation,"[u'SICL', u'Intersection', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation', u'Crash', u'Crash Analysis', u'Assets', u'Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/75d098e8b4414e0eb1e402683509d181_0,SICL County Traffic Crash Data Location,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",2018-10-18T15:45:34.000Z,2018-11-01T16:20:09.414Z,http://public-iowadot.opendata.arcgis.com/datasets/75d098e8b4414e0eb1e402683509d181_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_County_Traffic_Crash_Data_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/75d098e8b4414e0eb1e402683509d181_0
Iowa Department of Transportation,"[u'Asset', u'Improvement', u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'PSS', u'Project Scheduling', u'Asset Improvement']",http://public-iowadot.opendata.arcgis.com/datasets/bed7967ddb1b48d4b0f48cf6cb736869_0,PSS Polygon,Iowa DOT project bid data from Project Scheduling System (PSS) for public use.,2018-09-18T18:46:03.000Z,2018-11-01T15:55:56.110Z,http://public-iowadot.opendata.arcgis.com/datasets/bed7967ddb1b48d4b0f48cf6cb736869_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Project_Scheduling_Public_Bid_Polygon_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/bed7967ddb1b48d4b0f48cf6cb736869_0
Iowa Department of Transportation,"[u'Asset', u'Improvement', u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'PSS', u'Project Scheduling', u'Asset Improvement']",http://public-iowadot.opendata.arcgis.com/datasets/bed7967ddb1b48d4b0f48cf6cb736869_1,PSS Bid Items,Iowa DOT project bid data from Project Scheduling System (PSS) for public use.,2018-09-18T18:46:03.000Z,2018-11-01T15:56:21.918Z,http://public-iowadot.opendata.arcgis.com/datasets/bed7967ddb1b48d4b0f48cf6cb736869_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Project_Scheduling_Public_Bid_Polygon_View/FeatureServer/1,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/bed7967ddb1b48d4b0f48cf6cb736869_1
Iowa Department of Transportation,"[u'ICE', u'Infrastructure', u'Condition', u'Evaluation', u'AADT', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/2e0a7d8a5ec04980810b353d59057de9_0,ICE Single Unit Truck Traffic Divided,"A statewide map that highlight the relative condition of roadway segments including information based not only on the composite Infrastructure Condition Evaluation (ICE) rating, but also each of the seven criteria: PCI, SIA Sufficiency Rating, IRI, Combination Truck AADT, Single Unit Truck AADT, Passenger AADT, and Congestion (V/C). For more information visit: https://www.iowadot.gov/systems_planning/pr_guide/InterstateCorridorPlan.pdf.",2018-10-10T16:18:27.000Z,2018-10-31T18:27:34.021Z,http://public-iowadot.opendata.arcgis.com/datasets/2e0a7d8a5ec04980810b353d59057de9_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/ICE_Single_Unit_Truck_Traffic_Divided_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/2e0a7d8a5ec04980810b353d59057de9_0
Iowa Department of Transportation,"[u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'PSS Project Scheduling', u'Inventory', u'asset', u'asset improvement']",http://public-iowadot.opendata.arcgis.com/datasets/ca5f0c98e1344d1991ee90703d934bc4_0,PSS Public Bid Multipoint,Iowa DOT project bid data from Project Scheduling System (PSS) for public use.,2018-09-10T17:47:10.000Z,2018-10-23T17:01:37.300Z,http://public-iowadot.opendata.arcgis.com/datasets/ca5f0c98e1344d1991ee90703d934bc4_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Project_Scheduling_Public_Bid_Multipoint_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/ca5f0c98e1344d1991ee90703d934bc4_0
